,Governor ID,Name,Date,Ranking,KVK Contrib,Kills Contrib,Deads Contrib,RSS Contrib,Power,PreKVK Power,Total Kills,Power / KVK Contrib
343,20528847,Schylur,2022-01-01,820,153698.0,76849,0,2734332.4680000003,47714897.0,46173124.0,62852,310.44578979557315
393,60811314,fæ relax 8J,2022-01-01,206,13308005.624000002,10680977,2627010,18.624000000000002,47817953.0,43565850.0,7257885,3.593171986173786
360,65429385,Slayer X Safred,2022-01-01,593,2817661.0,935893,1750728,131040.0,47925591.0,45220478.0,714926,17.008998243578628
330,35224446,PR㋛LETAR,2022-01-01,260,10933217.0,6318579,4534638,80000.0,47989034.0,46721566.0,4322978,4.389287617724957
436,5716022,ɴooᴅʟᴇ,2022-01-01,600,2720471.0,1987241,733230,0.0,48012725.0,41297249.0,1635989,17.648681055596622
346,69366835,SMOKYR,2022-01-01,284,9980066.0,7416080,2563986,0.0,48036779.0,46017599.0,5190792,4.813272677755839
320,37726163,Dave D,2022-01-01,282,9996402.0,2440482,7555920,0.0,48201234.0,47702333.0,1516646,4.821858304618002
338,61932165,XNXX IND jowo,2022-01-01,420,6171169.0,3109445,2981724,80000.0,48270947.0,46361494.0,2586583,7.822010222050312
401,76025975,SlayerXNoble,2022-01-01,540,3667847.72,2355999,873066,438782.72,48439528.0,43060924.0,1768145,13.206526469424961
336,67195299,Pir8IrenêAdler,2022-01-01,346,8102412.0,1443380,6499032,160000.0,48475903.0,46375215.0,931208,5.982897808701902
374,63601569,Slayer X Dwardo,2022-01-01,426,6107987.0,2101733,4006254,0.0,48483321.0,44751803.0,1530162,7.937692238048313
349,41925878,n y a,2022-01-01,201,13528747.0,7642031,5626716,260000.0,48535224.0,45835951.0,5409181,3.587562395837545
316,68605432,PREDATOŔ,2022-01-01,489,4455288.0,1572840,2882448,0.0,48553288.0,48100244.0,1129825,10.897901100894039
289,55874646,NEMOᴹⱽ,2022-01-01,96,21014966.0,10779300,9855666,380000.0,48633893.0,50818523.0,7866899,2.314250377564256
312,63595204,Portelá,2022-01-01,129,18124532.0,8187886,5936646,4000000.0,48805823.0,48598304.0,5206026,2.692804592140641
387,76195639,IJOMI OG,2022-01-01,176,14950471.0,8968205,5962266,20000.0,48828458.0,43874500.0,6685820,3.266014696125627
482,76490131,ᴮᴰNIMROD,2022-01-01,575,3057074.0,1363070,1694004,0.0,49079384.0,39464315.0,1104573,16.05436571048002
325,63896422,ABØ AŁ HASSAN,2022-01-01,316,8938727.0,5383791,1854936,1700000.0,49234426.0,47038211.0,3610489,5.5079907910824435
300,67184899,义Galatian义,2022-01-01,258,11003547.0,3581723,3421824,4000000.0,49271373.0,49981139.0,2370842,4.477771849386384
302,75144155,Izzy 永,2022-01-01,134,17704853.0,12542545,4582308,580000.0,49428777.0,49658235.0,10372594,2.791820807549207
511,42882386,恒纪元之星,2022-01-01,584,2978302.0,2096974,881328,0.0,49474451.0,37533764.0,1748684,16.611630049605445
322,34358347,ヅIsmail 义,2022-01-01,724,1020985.0,336395,484590,200000.0,49516931.0,47518568.0,243124,48.49917579592257
378,38390141,Irélia Rx,2022-01-01,665,1851446.0,1528748,322698,0.0,49537740.0,44595797.0,1093754,26.756243498325095
345,68715283,Fatima Az zahra,2022-01-01,528,3908664.0,2308104,1600560,0.0,49542621.0,46018577.0,2667680,12.675077980609231
352,97102262,Small SupDup,2022-01-01,709,1246136.0,902342,343794,0.0,49557902.0,45680633.0,522795,39.76925632515231
328,56316995,Wings of Lib,2022-01-01,310,9090830.0,6463142,2627688,0.0,49641080.0,46873938.0,4381582,5.460566306926871
379,63790695,BaxeN,2022-01-01,813,210178.0,210178,0,0.0,49701018.0,44380064.0,120032,236.47107689672563
340,69199791,Slayer x badboy,2022-01-01,630,2263535.0,1639987,583548,40000.0,49755441.0,46327905.0,1067913,21.981299604379874
318,81772415,Sytore亗,2022-01-01,106,20141340.0,15594420,4186920,360000.0,49806339.0,47904561.0,9780948,2.4728413799677678
288,63122485,Emhily,2022-01-01,173,15223360.0,7884284,6659076,680000.0,49893700.0,50935814.0,5470178,3.2774433502196625
317,58310757,Killplus,2022-01-01,1120,0.0,0,0,0.0,49917042.0,47917193.0,0,inf
350,67133364,Pirate Jmcdo4,2022-01-01,199,13593374.2,5696275,7409358,487741.2,50038937.0,45818249.0,4560147,3.6811270155426166
399,79884545,PirateBootstrap,2022-01-01,480,4754159.0,2580767,2173392,0.0,50111684.0,43119832.0,1604507,10.540599083875824
313,63858590,AngelOfImpurity,2022-01-01,342,8196676.0,4528640,3168036,500000.0,50117361.0,48413642.0,2970083,6.114351842136983
353,43133759,SEMRUK,2022-01-01,759,616987.824,417482,0,199505.824,50197217.0,45657499.0,258333,81.35852126637754
339,76218406,xpad,2022-01-01,633,2202353.0,1712321,490032,0.0,50463113.0,46352904.0,1235663,22.913271850607057
329,17502418,PIRATE  BIICHO,2022-01-01,655,1935176.0,1250540,684636,0.0,50640911.0,46758287.0,781987,26.168633240594136
384,75908772,XeLLin,2022-01-01,242,11713883.0,7192751,4521132,0.0,50700338.0,43975307.0,4852959,4.32822643012569
440,68627238,G҉a҉r҉i҉p҉,2022-01-01,662,1884840.0,1605438,279402,0.0,50740842.0,41153229.0,1091467,26.920503597122302
281,76297693,EzItzOnlyJay,2022-01-01,49,27592228.528,16997545,6769176,3825507.528,50754402.0,52304620.0,11748688,1.8394455507098864
303,63575767,Bye Tuga,2022-01-01,483,4724369.0,1633277,3091092,0.0,50755370.0,49531097.0,1243115,10.743311963989266
427,75888646,BokuToヅ,2022-01-01,59,25793914.0,22540214,2753700,500000.0,50775810.0,41677619.0,15430607,1.9685190080109596
334,57922872,ÆTERNALS,2022-01-01,581,3004286.588,1312994,311292,1380000.5880000002,51028891.0,46498772.0,961992,16.985360585712538
315,67116818,Novalk ALL,2022-01-01,476,4851377.0,2374751,2476626,0.0,51039049.0,48251222.0,2072372,10.52052829536851
326,52435883,1P FOX,2022-01-01,319,8721555.0,4988691,3732864,0.0,51102230.0,46938230.0,3229889,5.859302612894146
485,64085623,zaidoun,2022-01-01,234,12051104.94,7408112,3559098,1083894.94,51131876.0,39092395.0,5124597,4.242920151685278
309,9775721,乄Daver乄,2022-01-01,723,1023879.0,767319,256560,0.0,51220455.0,48820406.0,479521,50.02588684795762
307,77544243,Slayer X ORHAN,2022-01-01,720,1056877.0,581791,475086,0.0,51316597.0,49163452.0,395483,48.55493780260144
314,83310067,SlayerˣSiDji,2022-01-01,270,10543971.004,5774797,3489174,1280000.004,51544689.0,48349173.0,3952050,4.888546163532299
299,76034575,Léxyy,2022-01-01,142,17081012.796,7909688,8331324,840000.796,51634384.0,50074239.0,5295055,3.0229111479906883
269,25182362,真心 ąđy,2022-01-01,105,20174943.032,13358911,6801360,14672.032,51664325.0,54930577.0,9691958,2.5608164007231085
356,73802284,Slayer乂Tweety,2022-01-01,611,2586909.0,2351367,235542,0.0,51703941.0,45387887.0,1434754,19.986764513169966
347,15800654,Gaia Kight Chao,2022-01-01,233,12054624.0,1392434,6662190,4000000.0,51974498.0,45996308.0,1599910,4.311581846103205
306,57177740,Z theFvcker,2022-01-01,289,9663131.0,5817485,3845646,0.0,52056447.0,49295934.0,3923168,5.3871200752633905
285,76216620,Prоstoy,2022-01-01,93,21323813.0,17608947,3214866,500000.0,52293803.0,51575114.0,12112178,2.4523664224592476
292,60134257,Rin OG,2022-01-01,267,10750722.068,6958386,2952336,840000.068,52299738.0,50576029.0,5128184,4.86476514500105
278,77930129,PT PTT  ジ,2022-01-01,546,3576213.0,3150535,345678,80000.0,52324225.0,52672988.0,2096387,14.631182482698877
305,76122309,Dèvalish,2022-01-01,167,15663275.104,8845090,6818184,1.104,52325367.0,49337841.0,5783084,3.340640233448842
298,40823396,axiaKing ツ OG,2022-01-01,657,1914136.0,1565878,348258,0.0,52360124.0,50087530.0,1029794,27.354442944492973
310,80449273,ʟaᴜʀa OG,2022-01-01,229,12102536.0,5233918,2868618,4000000.0,52426147.0,48753874.0,3453620,4.331831526879986
297,67202956,Jäzzmine,2022-01-01,169,15490160.0,9474508,5915652,100000.0,53099102.0,50252628.0,6615933,3.4279246954195437
354,67999885,Bubuhan Paculer,2022-01-01,75,23502126.0,19000536,4381590,120000.0,53218936.0,45588349.0,12476715,2.2644307157573746
252,61918448,CRAZY HAPIT,2022-01-01,292,9570911.624,5971713,3023934,575264.6240000001,53291708.0,56420743.0,5265793,5.568091117502936
284,76218861,Lykth,2022-01-01,543,3613421.0,2420225,1193196,0.0,53334219.0,51771885.0,1974879,14.760034604326481
291,62853017,Capn Toph,2022-01-01,293,9552050.0,5651264,3900786,0.0,53483672.0,50711411.0,4117989,5.599182583843259
301,63751320,Warlord Ragnär,2022-01-01,264,10879310.0,6123632,4275678,480000.0,53529758.0,49889595.0,4374814,4.9203265648281
255,21464563,SirKage,2022-01-01,444,5642883.556,3139249,2483634,20000.556,53594872.0,56280639.0,2518798,9.49778096041222
293,66466622,义Sala义,2022-01-01,518,4090378.0,2286640,1803738,0.0,53752863.0,50569956.0,1588040,13.141294765422657
308,61834122,RV EMONᴮᴰ,2022-01-01,492,4428668.0,2598062,1830606,0.0,53893238.0,48872390.0,1645804,12.169175472173574
265,70209602,MaddKING Ragnar,2022-01-01,154,16422047.252,9686189,6495858,240000.25199999998,53904694.0,55141555.0,6480538,3.282458829451674
296,62189019,ChongChong84,2022-01-01,357,7677848.0,4867754,2810094,0.0,53953978.0,50343013.0,4428403,7.027226639547957
371,77946659,SabdopaloN,2022-01-01,202,13472872.0,9599902,3872970,0.0,53969197.0,44884868.0,6413056,4.0057678125347
207,54378153,fluorin4ek,2022-01-01,37,31097287.36,21151827,8908464,1036996.36,54119233.0,61751478.0,15991193,1.7403200598651831
283,62608636,BassPirateRed,2022-01-01,745,752861.0,752861,0,0.0,54195128.0,52004091.0,440247,71.98556971339995
311,63720400,Guam81,2022-01-01,556,3409231.0,2046905,1342326,20000.0,54284529.0,48734712.0,1793267,15.92280751876303
279,60334815,Harutya OG,2022-01-01,472,4967390.0,4176324,651066,140000.0,54351881.0,52496073.0,2801250,10.941738216648984
286,58216523,Legend ReX,2022-01-01,116,18883220.0,17300972,1582248,0.0,54455382.0,51076139.0,11131729,2.883797466745608
295,71824582,TheDarkFuryᶰf,2022-01-01,238,11893884.0,9887764,1446120,560000.0,54539095.0,50382755.0,6836008,4.585473929290045
280,37112672,Yavuz EVIL,2022-01-01,331,8460491.952,5999938,1391856,1068697.952,54973829.0,52389784.0,4034037,6.497710690098178
251,62326004,HarukoHanada,2022-01-01,362,7615813.0,4070839,3544974,0.0,55043812.0,56507891.0,2872362,7.227568744138019
272,67137328,义Anasboi义,2022-01-01,63,25028095.784,18663338,6099192,265565.784,55048058.0,54628459.0,13138151,2.1994505085437304
276,63080564,shadow 0805,2022-01-01,402,6499578.0,3086262,3413316,0.0,55056364.0,53479242.0,2138949,8.470759793943545
290,51380796,QuicheeeX,2022-01-01,450,5419116.872,3539320,1331280,548516.872,55105325.0,50798351.0,2670785,10.168691006596175
319,49174922,Slayer X Kvothe,2022-01-01,115,19038263.004,12504795,3693468,2840000.0039999997,55274011.0,47759566.0,8653386,2.903311661803745
230,36397118,乂 HAXOR 乂,2022-01-01,47,28120098.276,16650962,9869136,1600000.2759999998,55307330.0,58414098.0,13904872,1.9668256297384215
222,63894724,Ringo X,2022-01-01,334,8375517.0,4559271,3696246,120000.0,55439733.0,59599294.0,3304395,6.619260996067466
232,52375803,VARTOLÒ,2022-01-01,86,22356108.024,15427112,6288996,640000.024,55541397.0,58353759.0,9919834,2.484394731872584
263,53702653,Danrif 冬,2022-01-01,348,8013487.0,5133805,2879682,0.0,55625586.0,55353384.0,3655806,6.9414957558426185
259,33752045,連Lin15,2021-12-14,530,3865999.736,2589009,65598,1211392.736,55627745.0,55759428.0,1693823,14.38896761476654
245,67246450,WIN CôngĐạt,2022-01-01,453,5309806.0,2859662,1830144,620000.0,55671330.0,57641548.0,2177363,10.484625991985395
321,63733625,toops405,2022-01-01,403,6497589.0,3812745,2684844,0.0,55816870.0,47615790.0,2731618,8.59039714577207
246,16028895,JaneHunston,2022-01-01,259,10967425.0,6203617,4223808,540000.0,55867372.0,57226296.0,4782570,5.093936999797126
229,43782411,Omniscient いち,2022-01-01,90,21875439.04,15021053,6754386,100000.04,55940369.0,58562871.0,10946803,2.5572226869463552
253,80489423,Vēnomous OG,2022-01-01,32,31841418.0,23605464,8235954,0.0,56115615.0,56294824.0,17463990,1.7623466078049665
333,65750039,Seed420,2022-01-01,550,3493703.0,2965267,188436,340000.0,56181459.0,46505957.0,1880700,16.080777043726957
275,62720594,Pat kingllll,2022-01-01,297,9418723.0,4839381,4419342,160000.0,56296563.0,54086459.0,3641273,5.977090843419007
213,63737713,Chalder,2022-01-01,28,37151012.655999996,23892153,12198858,1060001.656,56297737.0,61145927.0,15868458,1.5153755705474088
277,33738298,Tesssssss,2022-01-01,640,2121591.0,1006485,1115106,0.0,56407500.0,52971299.0,665074,26.58735826085235
260,3094944,Mve,2022-01-01,501,4280020.0,2508622,1771398,0.0,56476878.0,55548960.0,1878131,13.195470581913169
390,97465809,M3llow Row,2022-01-01,521,3997288.6360000004,2301596,1530300,165392.636,56476883.0,43779282.0,1719445,14.128797828448832
355,96558455,ßRÈÈŽŸ,2022-01-01,484,4668150.0,4003794,664356,0.0,56597102.0,45473381.0,2390995,12.12409669783533
268,67145172,Sol InvictuS,2022-01-01,303,9267076.0,5781080,3465996,20000.0,56640884.0,54985631.0,4392669,6.1120556257443015
273,64525422,BDGㅊALVINᴿⱽ,2022-01-01,168,15607791.0,12182049,3425742,0.0,56706064.0,54424618.0,7919490,3.6331896038331113
225,65484538,Battle BEAST,2022-01-01,84,22431613.575999998,16097359,3941274,2392980.576,56800338.0,58790186.0,11238259,2.5321556921242503
327,62074305,FaustPicaro,2022-01-01,588,2942912.0,2442566,500346,0.0,56936181.0,46919035.0,1348846,19.34688532990453
271,63480706,Nīght Kīng,2022-01-01,223,12334592.0,8282234,3812358,240000.0,57037619.0,54771481.0,6410080,4.624199892465028
247,53639563,TF26 OG,2022-01-01,193,13841700.0,6626918,6814782,400000.0,57509364.0,57220020.0,4830377,4.154790524285311
254,37773820,Sapper88,2022-01-01,252,11288071.0,6563159,4704912,20000.0,57516086.0,56289232.0,5253075,5.095298036307532
258,63573884,LITTLE Jon,2022-01-01,347,8036185.0,4352659,3683526,0.0,57531126.0,55913820.0,2870556,7.1590096544566855
182,27082807,M3llow KiNg x,2022-01-01,76,23444887.0,12320445,9464442,1660000.0,57621633.0,64503043.0,9405467,2.4577483781431746
216,37756270,۞Lissa۞,2022-01-01,286,9888918.0,4132110,3476808,2280000.0,57701572.0,60846251.0,3262094,5.834973249854029
238,55784967,Lazy lady bep,2022-01-01,263,10905501.0,5008963,5816538,80000.0,57703539.0,58135681.0,3410220,5.291232287264932
181,40299040,㋛Marreta Preta㋛,2022-01-01,117,18730340.0,9936820,8273520,520000.0,57865218.0,64894417.0,7194506,3.089384282399572
274,15114224,PRADA013,2022-01-01,869,24914.0,24914,0,0.0,57963695.0,54232735.0,20474,2326.5511359075217
226,67058811,bioruben,2022-01-01,534,3755423.0,2967263,788160,0.0,58083846.0,58645401.0,1780830,15.46665874922745
264,11915882,AlphaOmegA,2022-01-01,369,7355480.0,5594070,1681410,80000.0,58126875.0,55352378.0,3908191,7.902526415679194
342,56084361,Seon deok,2022-01-01,514,4117926.0,3967716,150210,0.0,58181954.0,46208669.0,2669812,14.128945979116672
223,39412545,CIMO,2022-01-01,175,15090049.0,8858827,6231222,0.0,58293234.0,59361719.0,6361557,3.863024831794781
206,12645110,PʀøHᴀcJJk,2022-01-01,72,23973395.004,19703469,4249926,20000.004,58340018.0,61784912.0,12946430,2.4335317542745143
256,63921213,OSkadon OG,2022-01-01,235,12003034.0,9198458,2784576,20000.0,58378910.0,56158951.0,5970169,4.8636794663749185
193,13551576,Lady Manor,2022-01-01,112,19313275.0,7266081,8047194,4000000.0,58444251.0,63142185.0,5494580,3.0261180975261834
266,44460685,Wings of Rainy,2022-01-01,182,14321255.0,10961189,3360066,0.0,58682110.0,55047158.0,8467501,4.097553601273073
294,83526855,Zãnøagã,2022-01-01,442,5696743.0,4349451,407292,940000.0,58710737.0,50433151.0,2944459,10.306018193202677
248,63013160,Lazy Lýnx,2022-01-01,69,24527337.0,11619683,8907654,4000000.0,58845736.0,57081918.0,7339179,2.3991897693581654
267,90190464,ᴬᵂMalek,2022-01-01,170,15433874.0,13505876,1927998,0.0,58926365.0,55014877.0,8917860,3.8179892488431615
231,59324361,Bōt,2022-01-01,121,18507477.0,14040813,4466664,0.0,58933453.0,58364219.0,8758447,3.1843050784285722
249,64394420,Cooper  X,2022-01-01,274,10396614.44,6732509,3664098,7.44,59060775.0,56960408.0,4387330,5.680769960341052
261,63453000,Lazy DUST,2022-01-01,158,16180914.0,13413386,2547528,220000.0,59118162.0,55452885.0,9026509,3.653573710360243
235,55086798,Haladîr,2022-01-01,80,22916553.0,19482883,3413670,20000.0,59156806.0,58193320.0,12676207,2.5814007019293
257,52130105,ᵛⁿMr Crab,2021-12-29,440,5756575.0,4343767,1412808,0.0,59203168.0,56140600.0,3458510,10.284443093332406
236,39418334,Beast Eicosoco,2022-01-01,385,7028574.0,3190110,3838464,0.0,59233949.0,58186436.0,2038864,8.427591286653595
240,65527076,Liusen,2022-01-01,162,16030541.088,13140127,1775796,1114618.088,59261143.0,58014142.0,8560432,3.696764985953043
210,15038629,Ibn E Ijaz,2022-01-01,103,20372809.0,15008917,5363892,0.0,59320477.0,61598468.0,11787185,2.9117475651001294
219,61944693,Fist me Daddy,2022-01-01,128,18144071.032,11579777,6324294,240000.032,59584570.0,60560380.0,7785787,3.2839691762070915
144,26254887,BabyPuto,2022-01-01,24,41953846.975999996,29679866,10773978,1500002.976,59594996.0,70032175.0,21137971,1.4204894257752274
217,32601257,lunav,2022-01-01,295,9529020.0,5650080,3758940,120000.0,59607799.0,60806011.0,3609128,6.2553965675379
337,79819300,メDorukメ,2022-01-01,366,7480399.0,4917319,2563080,0.0,59805247.0,46364451.0,6363815,7.994927409620797
228,59438289,GangstaDrëkles,2022-01-01,230,12079441.0,7298335,3881106,900000.0,59814130.0,58625321.0,5583557,4.95172996829903
214,63615619,Sham Crackers,2022-01-01,85,22370496.0,13444598,4925898,4000000.0,60159359.0,61139353.0,9638324,2.689227766787111
227,75084130,ßIank,2022-01-01,149,16676511.372000001,11986998,4449510,240003.372,60160831.0,58632559.0,8258393,3.6075189623298867
242,63179189,Konstantinos Ma,2022-01-01,336,8337425.024,2896187,4841238,600000.024,60237075.0,57948253.0,1875641,7.2249015525299916
191,16921563,暗丶CaliSham,2022-01-01,102,20460944.84,13916284,6144660,400000.84,60593723.0,63294682.0,9449999,2.961433280517069
241,37765024,Đumoƞt,2022-01-01,269,10548287.848,5119332,3806568,1622387.8480000002,60603212.0,57970242.0,5350292,5.745312687071829
145,20446496,雨Kuma雨,2022-01-01,198,13622523.0,9150567,4471956,0.0,60697979.0,69666322.0,6290202,4.4557075807469735
192,23896432,Alungga,2022-01-01,54,26907782.0,17510342,7766400,1631040.0,60821446.0,63164326.0,11362997,2.260366387686655
332,67074469,Bamboo ALL,2022-01-01,468,5024027.244,2503405,2211942,308680.244,60881745.0,46630179.0,1699801,12.118116013942538
220,55851284,Mr Kaoz,2022-01-01,163,15994528.0,11470778,4023750,500000.0,60965970.0,60512822.0,8082377,3.8116767184377056
221,62399044,Chuck乂Norris,2022-01-01,240,11729659.232,9153057,2576394,208.232,61134265.0,60369465.0,5709305,5.21193870945696
250,43307988,PICCO,2022-01-01,216,12828668.052000001,6822286,5966382,40000.052,61134860.0,56616727.0,4339744,4.7654877148737995
244,69915557,Élyséen OG,2022-01-01,205,13312814.008,11029604,2283210,0.008,61141431.0,57712119.0,8399487,4.592675219773866
158,26877031,M3llow Queen x,2022-01-01,146,16821741.0,7345205,7756536,1720000.0,61143659.0,68666601.0,5642236,3.6347996916609286
262,62104788,Fluff n Fatale,2022-01-01,414,6215219.0,4730165,1485054,0.0,61248722.0,55399735.0,3387798,9.854636176134743
237,62660905,Fîshy,2022-01-01,183,14264830.02,10276794,3768036,220000.02,61320196.0,58145054.0,7045227,4.298697980559603
270,63860398,Nemesis523,2022-01-01,451,5396865.0,4142787,1254078,0.0,61557972.0,54778087.0,2596798,11.406246404162417
187,14020401,Bajietong OG,2022-01-01,273,10420056.0,5871300,4548756,0.0,61728123.0,63826179.0,4169547,5.923972289592301
233,52515492,DARK EVIL 亗,2022-01-01,68,24589922.708,19826244,3763356,1000322.708,61833809.0,58348057.0,13577485,2.514599567239925
287,96257100,BlēsT,2022-01-01,160,16086681.0,9321421,4405260,2360000.0,61905870.0,51036306.0,6554825,3.8482686391307195
239,51304605,G A M  OG,2022-01-01,65,24732721.0,16964697,3768024,4000000.0,61925318.0,58096637.0,13046513,2.50378104374363
212,76851235,Spаniard,2022-01-01,153,16534222.0,11333960,3080262,2120000.0,62048562.0,61239297.0,8386240,3.752735508208369
203,60954941,Sirvano,2022-01-01,280,10163055.0,6031353,4131702,0.0,62054940.0,62203376.0,5764349,6.105933698085861
282,95681780,ッNoLubeTheFvckr,2022-01-01,288,9676370.0,6606218,2830152,240000.0,62060700.0,52262391.0,4955397,6.413634451762386
189,13371305,Explosive Skull,2022-01-01,755,639963.0,639963,0,0.0,62116231.0,63618052.0,352102,97.06222234722945
211,97078494,Mr BushCyrix,2021-12-14,922,0.0,0,0,0.0,62155145.0,61592459.0,0,inf
186,39190271,DarthB殺無赦,2022-01-01,251,11289358.0,3529978,7759380,0.0,62227723.0,63895821.0,2369799,5.512069242555688
200,11328321,Phorak,2022-01-01,281,10061783.0,6541481,3520302,0.0,62255246.0,62623912.0,4475368,6.187297619119792
199,38980106,MOTOROLА,2022-01-01,88,22031357.0,17380153,3651204,1000000.0,62260589.0,62657661.0,11428680,2.82599882521989
149,62323092,LESHiy,2022-01-01,185,14227938.0,10910166,3317772,0.0,62333235.0,69033432.0,6888254,4.381044885070486
190,12168880,Taco Banderas,2022-01-01,519,4001380.0519999997,2667172,878796,455412.052,62519810.0,63541833.0,1755313,15.624561823051744
224,73901502,o POMPEY o,2022-01-01,343,8184009.0,5246445,2877564,60000.0,62520607.0,59203177.0,3474557,7.6393619557358745
243,47257003,C h i K a,2022-01-01,690,1499390.0,1216844,282546,0.0,62531981.0,57943877.0,1415753,41.704947345253736
60,95676399,Jedi Mätty,2022-01-01,7,58386028.0,37581132,16804896,4000000.0,62580872.0,81233888.0,25325024,1.071846709627173
218,29587991,HAYzOM,2022-01-01,313,9013029.0,6936979,2056050,20000.0,62742524.0,60636478.0,4435780,6.961313893475767
208,35538798,ĴØЌÉŔR,2022-01-01,212,13086657.0,11594265,1492392,0.0,62790309.0,61692287.0,7705375,4.798040400997749
195,54530345,4Zinc 永,2022-01-01,159,16116388.0,12144844,3971544,0.0,62977135.0,62878686.0,9600719,3.9076457454362603
173,52419470,AssAssin A,2022-01-01,52,27022400.016,19821988,6680412,520000.016,63194650.0,66921805.0,12823680,2.3386024173493976
106,10391630,义Rengoku义,2022-01-01,11,54212930.0,37719722,16493208,0.0,63584671.0,74733668.0,27228715,1.1728691107453517
204,62289360,么 Explech 么,2022-01-01,761,596201.0,596201,0,0.0,63611431.0,62161545.0,425666,106.69460634920102
202,57442278,sant9gо,2022-01-01,203,13433297.0,12394013,1039284,0.0,63699968.0,62269969.0,7913779,4.741945927347546
137,31895462,实意ʚevyɞ,2022-01-01,66,24649674.524,12809810,10435494,1404370.524,63856181.0,71310140.0,8964531,2.5905486475217687
165,61950882,Lazy Luffy,2022-01-01,245,11437779.0,7087317,4350462,0.0,64161162.0,67980170.0,5203420,5.6095822449445825
174,21998284,Legend Kobe,2022-01-01,152,16544668.004,6754698,9089970,700000.0040000001,64176499.0,66888814.0,4274400,3.8789837900938275
184,62608777,Kira Kira Arina,2022-01-01,151,16599765.0,10368047,5051718,1180000.0,64403589.0,64375392.0,6444100,3.879789201835086
194,29489887,くˢᶜᵃʳʸ,2022-01-01,224,12236863.508,6676625,5560236,2.508,64510640.0,62912551.0,4833776,5.271828026669201
183,61847388,DĒMŒN,2022-01-01,196,13631484.0,9429168,4202316,0.0,64521884.0,64377713.0,6564075,4.733298590234196
209,53474171,Ahmad 81,2022-01-01,359,7654471.0,5102185,2552286,0.0,64772084.0,61609173.0,3456627,8.46199351986571
179,53573536,FàttyPrime,2022-01-01,194,13758521.468,9854240,3234870,669411.468,64781779.0,65405660.0,6437674,4.708484058455808
196,9771821,Louylou,2022-01-01,572,3068372.0,1774478,1293894,0.0,64795361.0,62848193.0,1155707,21.11717907737393
176,62946708,Lazy ﾒ Blue,2022-01-01,101,20534373.0,15293509,5040864,200000.0,64960542.0,66663732.0,9809741,3.1635025817442783
185,58810130,MongD2,2022-01-01,138,17429929.0,14239045,3190884,0.0,65003596.0,64316002.0,8736846,3.7294240269137067
40,10327115,Busterblader,2022-01-01,18,45481161.0,21339815,20561346,3580000.0,65193799.0,84362689.0,13460263,1.4334242478990367
170,12971051,MUshO,2022-01-01,300,9357885.0,4705111,4152774,500000.0,65275261.0,67311718.0,3291940,6.97542884957445
156,7568329,El3ctricity,2022-01-01,209,13169958.0,7199840,4670118,1300000.0,65378075.0,68704196.0,4932769,4.964182497772582
198,63811771,M3llowMabrock x,2022-01-01,439,5758755.0,4346931,1411824,0.0,65417682.0,62736274.0,3911250,11.359691808385667
167,56345194,HunterDemons,2022-01-01,94,21175486.0,18672130,2503356,0.0,65726975.0,67587429.0,12672495,3.103918134393704
159,12358600,JēliBēคN,2022-01-01,335,8352316.004,6279798,2032518,40000.004,65752228.0,68644650.0,3985747,7.872334807316996
215,39693303,ʇuɐɥɔɹǝW,2022-01-01,516,4108234.0,3098938,1009296,0.0,65835857.0,61008762.0,2124916,16.025342519437793
164,64023189,Slayer X Shadow,2022-01-01,337,8310894.0,4744380,3566514,0.0,65953934.0,68030333.0,3251357,7.935841077987519
169,25534380,artemɪsɪa,2022-01-01,352,7818104.0,5836976,1981128,0.0,66000750.0,67360652.0,4056581,8.442040423100025
153,51061315,Chinese299,2022-01-01,231,12074230.0,7722372,4131858,220000.0,66043961.0,68747342.0,6822394,5.469827972466981
155,59010105,ɳɢʊpɪ OG,2022-01-01,83,22433735.031999998,16616449,5657286,160000.032,66111488.0,68731697.0,11574726,2.9469674980870124
152,12168629,OnlyFuzZ,2022-01-01,431,5935608.276000001,2958168,2917440,60000.276,66373074.0,68896448.0,1910238,11.18218570257954
201,39637709,FHK HellAngel,2022-01-01,156,16323959.0,12271181,4052778,0.0,66397827.0,62437098.0,8501682,4.067507581953618
68,63955350,Flexÿ,2022-01-01,26,39190033.0,25661967,9528066,4000000.0,66418806.0,79584250.0,17911209,1.6947882131153091
171,17256004,Jessy Jr,2022-01-01,301,9315987.0,6115143,3200844,0.0,66586051.0,67306755.0,4149981,7.147503640784385
197,60296881,KinSy,2022-01-01,383,7065218.0,4851326,2213892,0.0,66618163.0,62835938.0,3210847,9.429031489191134
135,7143022,FrankIyn,2022-01-01,222,12398437.0,5885723,5712714,800000.0,66894982.0,71630438.0,4878745,5.395436698996817
138,46972060,Yakoo OG,2022-01-01,38,30811635.0,26782359,3729276,300000.0,67124988.0,71098815.0,17513680,2.1785597551054985
154,33305369,乄 Gembel 乄,2022-01-01,31,32268342.984,24273823,7134618,859901.984,67205295.0,68737759.0,15879717,2.0827005289153897
97,63932677,mantovinii,2022-01-01,27,38319135.0,27685437,10393698,240000.0,67320916.0,75351928.0,18295967,1.7568485301142627
160,62935309,Lego Batman,2022-01-01,406,6339892.0,5333494,1006398,0.0,67683927.0,68590548.0,3411759,10.675880125402767
