Governor ID,Unnamed: 0,Unnamed: 0.1,Date,Name,ASCII Name,Alliance,Power,Total Kills,Kill Points,T1 Kills,T2 Kills,T3 Kills,T4 Kills,T5 Kills,RSS Assistance,Alliance Helps,Dead Troops,KP By Kills,Kill Points_diff,T1 Kills_diff,T2 Kills_diff,T3 Kills_diff,T4 Kills_diff,T5 Kills_diff,RSS Assistance_diff,Dead Troops_diff,KVK contrib,T4 Kills Contrib,T5 Kills Contrib,Dead Troops Contrib
20528847,569,1622,2022-01-01,Schylur,Schylur,Hp38,47714897.0,4114745,36648275,528457,80964,578049,2447704,479571,19448372145,26908,4121292,36648275.0,762880.0,0.0,0.0,0.0,48294.0,13997.0,0.0,0.0,76849,48855,27994,0
20533430,575,1286,2022-01-01,Irenerene,Irenerene,RA38,79586945.0,126419871,1721384148,2677202,1083396,1327154,71326908,50005211,2395136035,56480,9632161,1721384148.0,4092270.0,1.0,0.0,0.0,122429.0,143399.0,0.0,64715.0,9145709,2063601,4995158,2086950
20605198,581,1014,2022-01-01,AfroditA I,AfroditA I,#N/A,32031095.0,884584,9469865,36977,153,546,747818,99090,1858115279,11402,1430505,9469865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
20619443,587,1869,2022-01-01,xM3llow KiNg,xM3llow KiNg,Rg38,35564671.0,69001,1880664,1,0,86,51620,68206,2945505534,6690,821558,1880664.0,28730.0,0.0,0.0,0.0,2873.0,0.0,0.0,0.0,24744,24744,0,0
20843787,593,1974,2022-01-01,暗 SeroS 戰,暗 SeroS 戰,RA38,90044749.0,114106683,1253239035,15628909,723101,2399203,66803916,28551554,6317279701,87704,7532191,1253239035.0,12595968.0,9884.0,6391.0,0.0,412267.0,422927.0,0.0,101566.0,14173427,2977441,8271556,2924430
20946021,595,5738,2021-12-29,Pico10yearsold,Pico10yearsold,\-k,25117751.0,1917968,24089640,24783,65,11946,1358671,522503,1273343355,11515,3745042,24089640.0,0.0,0.0,0.0,0.0,0.0,0.0,304693731.0,0.0,0,0,0,0
21090207,601,1021,2022-01-01,Alex18Croatia,Alex18Croatia,RA38,70109778.0,139065239,1273731079,30412855,3093971,4553534,77685115,23319764,5779545796,104761,9201173,1273731079.0,25650729.0,252113.0,19582.0,14968.0,1107167.0,721480.0,0.0,222049.0,8410785,1996643,4280380,2133762
21257492,607,1203,2022-01-01,FarmingBubbles,FarmingBubbles,Hp38,41685565.0,2074406,22651790,119653,594,95438,1492950,365771,8562680764,9627,2168027,22651790.0,0.0,0.0,0.0,0.0,0.0,0.0,8562680764.0,0.0,54382,0,54382,0
21361332,608,3997,2021-12-09,12belaguks,12belaguks,Rt38,23938252.0,1235767,12376290,1953,1190,3835,1221760,7029,7136233269,4510,547965,12376290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
21362209,609,1669,2022-01-01,Slayer X Rakay,Slayer X Rakay,RX38,25332157.0,1750813,17554832,2403,9455,1388,1722145,15422,7882349584,4586,646166,17554832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
21463108,615,1228,2022-01-01,GangstaAza DGAF,GangstaAza DGAF,RK38,81831287.0,62725019,817433022,1322481,1576977,1175868,36368276,22281417,12629486899,229954,8712158,817433022.0,7010753.0,24934.0,4901.0,12476.0,238896.0,227855.0,295000000.0,100432.0,11145331,2670303,4117588,4357440
21464078,621,1176,2022-01-01,Dᵘcᵏ Marley,Dᵘcᵏ Marley,RA38,71563034.0,124058987,872595917,53885237,2319258,2597426,45835067,19421999,7003574001,94274,7074782,872595917.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9135189,1189119,3565692,4380378
21464563,627,1641,2022-01-01,SirKage,SirKage,RR38,53594872.0,49400885,578881379,4349629,502792,802245,30112749,13633470,2734312285,36395,7437596,578881379.0,10292922.0,98813.0,8830.0,0.0,489852.0,267849.0,5000070.0,123328.0,5622883,1339877,1799372,2483634
21494429,633,1810,2022-01-01,eagle tr,eagle tr,#N/A,44239045.0,19720672,166249630,2463391,1144603,1655074,13230463,1227141,2078142098,21291,4918532,166249630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1587434,70018,360472,1156944
217385,639,1738,2022-01-01,TheRealMimi,TheRealMimi,RR38,147094172.0,203894659,2421261234,12279633,3438897,4800781,127478257,55897091,31262139937,101691,18997736,2421261234.0,37775346.0,109922.0,105589.0,11076.0,1886302.0,931743.0,120000000.0,389452.0,52495387,15377871,23989828,13127688
21998284,645,1359,2022-01-01,Legend Kobe,Legend Kobe,RR38,64176499.0,28248863,273105947,4465605,569609,901342,17877790,4434517,3332079160,41989,6982914,273105947.0,3622962.0,11336.0,2701.0,378.0,204916.0,78231.0,0.0,189395.0,15844668,1667082,5087616,9089970
22020212,651,1785,2022-01-01,Ya ustal pzd,Ya ustal pzd,RP38,36997181.0,20062630,187563613,3865257,605252,514177,11803553,3274391,338749130,24730,3509062,187563613.0,1703030.0,0.0,0.0,0.0,71235.0,49534.0,0.0,0.0,3030290,607226,1389510,1033554
22274656,657,1089,2022-01-01,BoosShakeShack,BoosShakeShack,Hp38,26523301.0,1797154,8884679,635516,621695,7799,315989,216155,8184538656,6274,3164680,8884679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8748,8748,0,0
22505871,663,1103,2022-01-01,CAP 117,CAP 117,RA38,108814826.0,92521452,1100823872,2167713,1510896,4092587,61400693,23349563,4483666763,199752,11655301,1100823872.0,19945129.0,44426.0,15473.0,7997.0,977121.0,505105.0,0.0,333562.0,13538932,2376218,5943158,5219556
22634309,664,4072,2021-12-09,LAAMO,LAAMO,Rw38,20577204.0,0,0,0,0,0,0,0,40028571,4463,123685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
22926716,670,1187,2022-01-01,Executioner V3,Executioner V3,Hp38,36165651.0,524497,6650678,23073,39975,30716,217141,213592,6814256065,4999,2568724,6650678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4723,4723,0,0
22967631,676,1513,2022-01-01,Pirate Bellamy,Pirate Bellamy,Rt38,30617359.0,1649320,19086533,20406,42417,387472,653277,545748,44162211,15516,1679724,19086533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1489104,197108,347212,944784
23025917,682,1756,2022-01-01,VEGASS X,VEGASS X,RR38,86872886.0,138291150,1259535434,41449964,509805,1460088,65304038,29567255,2774336039,111193,3715930,1259535434.0,30422185.0,75395.0,10468.0,0.0,1027225.0,1005696.0,0.0,89817.0,12457683,2816471,6897826,2743386
23038649,688,1099,2022-01-01,Byxoy Batya,Byxoy Batya,#N/A,42545361.0,12412079,102994981,690486,2126121,1916828,6263555,1415089,2806443403,15118,5740017,102994981.0,0.0,0.0,0.0,0.0,0.0,0.0,180000000.0,0.0,228252,38966,189286,0
23041197,694,1148,2022-01-01,DaBanker jr,DaBanker jr,RX38,47453675.0,2523092,35939672,62192,197,580,1327794,1132329,8244911322,9531,2007443,35939672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682233,89491,574214,18528
23205212,700,1236,2022-01-01,GremlinQUEEN,GremlinQUEEN,RA38,39764635.0,1307397,18747602,57304,2711,1755,618884,626743,5125448496,9293,477335,18747602.0,1401890.0,0.0,0.0,0.0,33363.0,53413.0,0.0,161345.0,2427215,174535,549682,1702998
23896432,706,1026,2022-01-01,Alungga,Alungga,RR38,60821446.0,182577820,2365701352,11246601,4371133,3084104,93514629,70361353,8833562895,36943,10631343,2365701352.0,24989296.0,31848.0,860.0,1309.0,980825.0,758386.0,8833562895.0,10631343.0,25276742,5013856,12496486,7766400
23947755,712,1479,2022-01-01,Old Theory,Old Theory,Rw38,34719541.0,1509296,12532618,104722,411395,144711,585932,262536,2599872831,8045,899229,12532618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145208,41712,103496,0
24577697,718,1547,2022-01-01,PopeTheFvckBoy,PopeTheFvckBoy,RR38,67750449.0,64924319,803673126,1705401,513174,962392,43641091,18102261,6387120034,111754,9041675,803673126.0,566680.0,0.0,0.0,0.0,28150.0,14259.0,0.0,14755.0,11140063,1795911,5331214,4012938
24899358,724,1577,2022-01-01,Ranger 61,Ranger 61,[{Hp38]Humble plebeians,35924799.0,1597785,18615320,72,99617,358548,580908,558640,8826120681,14822,644355,18615320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
25182362,730,1985,2022-01-01,真心 ąđy,真心 ady,RP38,51664325.0,103312074,901591373,20022799,6892874,7561474,52314337,16520590,10073409449,81171,10911630,901591373.0,34064604.0,230211.0,36253.0,11529.0,1947942.0,721026.0,0.0,327773.0,20160271,5169683,8189228,6801360
25459192,736,1846,2022-01-01,schys,schys,Hp38,25730275.0,211618,1923910,27252,0,0,176886,7480,5265985211,5380,65092,1923910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
25531562,742,1724,2022-01-01,Syaorân Li,Syaoran Li,F380,82910162.0,107460161,1187408422,5021971,2325872,4350396,75088774,20673148,3497090806,48227,6275414,1187408422.0,51350060.0,648747.0,336585.0,0.0,4264666.0,395024.0,0.0,405584.0,15389681,5577919,4964662,4847100
25534380,748,1798,2022-01-01,artemɪsɪa,artemɪsɪa,#N/A,66000750.0,61524125,820048150,1874853,446690,1390150,34302944,23509488,3125657233,111633,6710672,820048150.0,174150.0,0.0,0.0,0.0,8189.0,4613.0,0.0,0.0,7818104,2139210,3697766,1981128
25538500,749,4197,2021-12-09,UKnowWho,UKnowWho,Rw38,6345505.0,5144,50948,0,0,82,5062,0,937772,2738,36439,50948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
25782702,755,1876,2022-01-01,Îrïs,IrIs,Hp38,46093828.0,3764342,45401257,63349,26814,194450,2503742,975987,7509690804,16121,1276480,45401257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
25866777,761,1027,2022-01-01,Amaiaz,Amaiaz,Hp38,40069980.0,497874,6124281,3045,1146,640,374204,118839,8346262076,9124,769830,6124281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
25947549,767,1483,2022-01-01,Oreana,Oreana,Hp38,26697723.0,402020,536468,368904,132,6,19716,13262,5380286356,3947,657286,536468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
26164401,768,4000,2021-12-09,A Coffee God,A Coffee God,Rt38,14590423.0,186767,1208861,41007,32829,6983,101189,4759,228357445,6944,360820,1208861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
26254887,774,1056,2022-01-01,BabyPuto,BabyPuto,RR38,59594996.0,123466443,1508995701,4173549,4187424,3833656,74098476,37173338,8137000180,76849,9427789,1508995701.0,32291590.0,36880.0,0.0,511.0,1692009.0,768104.0,130000000.0,202979.0,40453844,11084356,18595510,10773978
26291665,780,1750,2022-01-01,Twiceborn two,Twiceborn two,RA38,69992556.0,50451213,555288031,5210487,1764862,1643920,29249835,12582109,2095768435,57622,4349065,555288031.0,4950084.0,4318.0,0.0,0.0,130064.0,182429.0,0.0,77013.0,8675250,1925604,3232146,3517500
26877031,786,1400,2022-01-01,M3llow Queen x,M3llow Queen x,Ri38,61143659.0,25577780,352690916,208181,152460,136250,14981842,10099047,5831935427,42308,5098924,352690916.0,1142798.0,4941.0,3573.0,1366.0,52708.0,30106.0,5831935427.0,9452.0,15101741,3878311,3466894,7756536
27082807,792,1395,2022-01-01,M3llow KiNg x,M3llow KiNg x,Ri38,57621633.0,31348183,380316390,935492,575195,975833,20215769,8645894,3173969389,40953,6065145,380316390.0,5689946.0,31528.0,2864.0,2313.0,461708.0,52579.0,0.0,10674.0,21784887,5680551,6639894,9464442
27364120,798,1088,2022-01-01,BokutoTW,BokutoTW,F38b,31205650.0,7201883,73079208,635160,118227,205918,5295951,946627,4707723804,18331,2820486,73079208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310086,59820,0,250266
2743724,804,1439,2022-01-01,Momma Chode,Momma Chode,RR38,99420779.0,142448526,1730988227,5475507,4109481,4319421,86648586,41895531,2727338294,69146,17668369,1730988227.0,7423770.0,5449.0,0.0,0.0,198074.0,272097.0,0.0,28286.0,2473664,565016,1576866,331782
27730064,809,1304,2022-01-01,Jon Snow KN,Jon Snow KN,roah,25357034.0,997647,11323151,25139,86682,11085,639440,235301,1143923050,4369,3430203,11323151.0,1236720.0,0.0,0.0,0.0,5772.0,58950.0,0.0,368695.0,2335842,5772,117900,2212170
27737243,815,1265,2022-01-01,Hopesyy,Hopesyy,RK38,70206878.0,23529519,309634666,651100,247918,519405,13529093,8582003,2518931861,15508,4491665,309634666.0,12642088.0,126286.0,0.0,0.0,431301.0,415191.0,0.0,78590.0,8020027,2426131,4164516,1429380
27794057,821,1263,2022-01-01,Hoolee fm,Hoolee fm,F38b,26804747.0,123530,1428354,63,0,3648,98263,21556,5391256199,3764,770846,1428354.0,0.0,0.0,0.0,0.0,0.0,0.0,5391256199.0,0.0,0,0,0,0
27831676,823,3383,2021-12-09,M3llow QUeen,M3llow QUeen,Rg38,25479560.0,73909,1387280,0,0,4875,1290,67744,470371085,2814,21220,1387280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
27930287,829,1157,2022-01-01,Deadly Arrow,Deadly Arrow,KotF,27888455.0,1053387,6365496,26144,217845,392207,398807,18384,1163083548,3600,1387488,6365496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375,1375,0,0
2796071,835,1871,2022-01-01,xNJx,xNJx,RR38,73884693.0,158803682,2016738384,5117543,2373424,4792002,93861424,52659289,7866696834,142042,12363435,2016738384.0,68554354.0,511669.0,36714.0,68028.0,2991622.0,1909513.0,0.0,385578.0,40438770,10701926,21916246,7820598
27960822,841,1727,2022-01-01,TabZkie,TabZkie,#N/A,73934267.0,100469686,1030850011,27890007,1806025,2456490,35450928,32866236,766274907,103374,8593332,1030850011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1618575,472665,1145910,0
28491704,847,1379,2022-01-01,Low Fi Daver,Low Fi Daver,RM38,35229710.0,342356,3458260,0,0,0,338886,3470,1566124700,2940,0,3458260.0,11900.0,0.0,0.0,0.0,1190.0,0.0,0.0,0.0,1190,1190,0,0
28618527,853,1984,2022-01-01,父 Crystal 父,父 Crystal 父,RK38,72353385.0,110434007,1530393338,4564031,250895,557878,57447683,47613520,4567129366,131908,6253567,1530393338.0,17495464.0,141298.0,31457.0,10565.0,644583.0,545810.0,0.0,137954.0,29283704,4888684,16627132,7767888
28653501,859,1595,2022-01-01,Ru Gaming,Ru Gaming,RA38,32374412.0,6258998,31964440,1281294,1251093,1873774,1534584,318253,340580959,11947,958806,31964440.0,2234209.0,3326.0,0.0,2336.0,106276.0,58072.0,0.0,0.0,2033883,856903,525536,651444
28759255,865,998,2022-01-01,1LimitBreakr,1LimitBreakr,RK38,69520233.0,92646004,1119503888,9216134,969641,4132285,46736664,31591280,1044147076,60777,7102221,1119503888.0,3693523.0,969.0,786.0,2577.0,93255.0,137445.0,0.0,52882.0,22377753,6091581,11379726,4906446
29028720,871,1080,2022-01-01,BloodhounderSpy,BloodhounderSpy,RK38,34067244.0,4310733,42666305,448969,304630,252708,2513210,791216,414829048,7234,3998710,42666305.0,775720.0,0.0,0.0,0.0,46346.0,15613.0,0.0,0.0,8748183,542427,1062894,7142862
29115500,877,1146,2022-01-01,DN0,DN0,roah,29263695.0,614910,6265390,9282,48566,140878,272079,144105,635736655,3622,948410,6265390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
29137686,883,1863,2022-01-01,viddik,viddik,RP38,46735928.0,11517134,127358710,648064,189254,115300,8490093,2074423,1164252995,19116,1936037,127358710.0,4167992.0,45742.0,157.0,7635.0,153451.0,129674.0,0.0,5066.0,1361228,566098,764734,30396
29216170,889,1660,2022-01-01,Slayer X Krawa,Slayer X Krawa,RX38,37101559.0,14247339,119967414,4490462,381690,377323,6316063,2681801,3600882491,16374,3228210,119967414.0,3327812.0,104231.0,4998.0,0.0,159041.0,85328.0,0.0,924899.0,11566818,1396674,1743774,8426370
29489887,895,1921,2022-01-01,くˢᶜᵃʳʸ,くsᶜaʳy,RR38,64510640.0,28189845,333262569,779908,367638,874583,19448134,6719582,5502525083,52908,5404854,333262569.0,10365733.0,87797.0,9043.0,8837.0,461826.0,283824.0,0.0,128177.0,12236861,2590851,4085774,5560236
29587991,901,1245,2022-01-01,HAYzOM,HAYzOM,RA38,62742524.0,47543957,504297816,8435471,754778,1872164,23601837,12879707,2284685873,71806,5071808,504297816.0,1554730.0,0.0,0.0,0.0,12463.0,71505.0,0.0,26665.0,8993029,1866869,5070110,2056050
29801029,907,1510,2022-01-01,Pirate Alim,Pirate Alim,Ri38,30014505.0,2938897,25780388,370354,263426,169804,1820601,314712,9944888754,20252,2890197,25780388.0,0.0,0.0,0.0,0.0,0.0,0.0,463689810.0,0.0,444,444,0,0
30199415,913,1581,2022-01-01,RedPrinceAzazel,RedPrinceAzazel,RK38,71081422.0,56815306,626509492,4207854,853848,1403109,38866211,11484284,3810246104,60220,6277382,626509492.0,7464597.0,103447.0,954.0,0.0,446954.0,148623.0,265000387.0,70500.0,15989474,2664132,6300818,7024524
30236269,919,1422,2022-01-01,MarvNNN591,MarvNNN591,RA38,77070563.0,77834447,709456442,23443161,903722,1744669,33887621,17855274,6106998179,70379,5920497,709456442.0,26650770.0,38511.0,58675.0,1487.0,1198583.0,726697.0,0.0,104441.0,17076783,3809725,7483592,5783466
30316476,925,1069,2022-01-01,Big Daddy BaBa,Big Daddy BaBa,RP38,38880314.0,14034767,176534826,808492,330677,491896,7432985,4970717,1187533433,8339,4165002,176534826.0,7941932.0,18672.0,18928.0,20038.0,452111.0,164954.0,0.0,73609.0,5449620,1184216,2455822,1809582
30421620,931,1312,2022-01-01,Jœÿ Dealer,Joey Dealer,RR38,71563347.0,23517754,283762427,927005,1404059,1726022,11534854,7925814,1579976749,39823,3501805,283762427.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5422696,1062588,3755770,604338
30844064,937,1140,2022-01-01,Crystål,Crystal,Hp38,35371659.0,1205062,9808354,37382,55507,282026,804118,26029,8858697721,8448,471980,9808354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
30895403,943,1009,2022-01-01,ASAP Flacko,ASAP Flacko,LF38,26184384.0,382880,3533514,780,66973,1138,288492,25497,8969949970,1954,201678,3533514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3094944,949,1453,2022-01-01,Mve,Mve,RK38,56476878.0,39450803,476420789,1458728,1616145,1147021,23626951,11601958,4660340436,34096,6755490,476420789.0,5389857.0,22937.0,0.0,0.0,278639.0,129944.0,0.0,21542.0,4280020,1059116,1449506,1771398
31074420,955,1815,2022-01-01,iKingRagnar,iKingRagnar,RX38,34990826.0,8089072,93409081,81018,81961,262459,6109356,1554278,1069673639,12969,2594498,93409081.0,1765796.0,12.0,1656.0,98.0,130365.0,22922.0,0.0,9604.0,5146872,764688,1090284,3291900
31137582,961,1010,2022-01-01,ASTARTEA I,ASTARTEA I,RE38,25714363.0,53626,675081,8,0,0,39738,13885,4453622195,5503,260009,675081.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
31352114,967,1604,2022-01-01,SALLOUM44,SALLOUM44,RP38,46952097.0,42058439,420279655,7586508,2976751,1411178,19451590,10632412,6040784182,76129,4491391,420279655.0,10272446.0,88002.0,2441.0,12481.0,368508.0,325748.0,262780795.0,9544.0,15431768,4370320,8850604,2210844
31895462,973,1966,2022-01-01,实意ʚevyɞ,实意ʚevyɞ,RA38,63856181.0,73699897,801368458,11643060,1084482,1963858,39115449,19893048,12769616100,103230,13221129,801368458.0,45143613.0,116592.0,73713.0,27252.0,1913760.0,1286313.0,45000000.0,820741.0,23245304,4507998,8301812,10435494
32601257,979,1824,2022-01-01,lunav,lunav,RA38,59607799.0,17738973,240150127,300529,414134,197351,9806683,7020276,2174177818,75043,4292835,240150127.0,3717160.0,104.0,0.0,0.0,141422.0,115146.0,0.0,77736.0,9409020,1473112,4176968,3758940
33305369,985,1946,2022-01-01,乄 Gembel 乄,乄 Gembel 乄,RK38,67205295.0,63798298,786449391,4759485,762969,1226684,36191838,20857322,1420413311,85089,5792205,786449391.0,20715493.0,4620014.0,714462.0,1036034.0,30754987.0,20857322.0,0.0,145141.0,31408441,7078345,17195478,7134618
33726432,991,1197,2022-01-01,Fallin000,Fallin000,RA38,82500885.0,135363855,1594992575,6841766,3299680,7678918,79456063,38087428,4181417215,100584,8708262,1594992575.0,11976873.0,466.0,0.0,0.0,701152.0,248263.0,75000000.0,70083.0,22895587,5842725,13390006,3662856
33738298,997,1732,2022-01-01,Tesssssss,Tesssssss,RP38,56407500.0,8425473,111782675,241665,149025,199798,4606260,3228725,1020095958,31777,3993889,111782675.0,2190964.0,388.0,16.0,1721.0,49175.0,84611.0,0.0,6678.0,2121591,300219,706266,1115106
33738318,1003,1978,2022-01-01,暗丶BRAYAN亗,暗丶BRAYAN亗,RR38,73723690.0,112089400,1385790656,4815560,3291911,3933373,63846089,36202467,5370434657,56076,6704992,1385790656.0,9072840.0,0.0,0.0,0.0,378666.0,264309.0,0.0,707.0,20592747,5398809,12409662,2784276
33752045,1007,5230,2021-12-14,連Lin15,連Lin15,Rt38,55627745.0,77467512,668830989,26880699,1579372,1672909,29308617,18025915,9513661724,0,6300157,668830989.0,25890173.0,418.0,0.0,0.0,797801.0,895604.0,302848184.0,10933.0,2654607,797801,1791208,65598
33851182,1013,1463,2022-01-01,Nebu I,Nebu I,RR38,72371511.0,82133989,737162696,18833220,4555090,6873778,34064726,17807175,4295631401,46396,7178144,737162696.0,19968852.0,330208.0,70729.0,16778.0,974314.0,497555.0,0.0,334719.0,16674841,3633793,8041866,4999182
33876264,1019,1075,2022-01-01,Bigstone,Bigstone,RP38,78366718.0,31679568,415401611,1226536,499400,401066,17849808,11702758,7330883823,110774,6887160,415401611.0,53950.0,0.0,0.0,0.0,4927.0,234.0,0.0,0.0,4922281,589189,2209524,2123568
33910779,1025,1423,2022-01-01,Mashmattatoe,Mashmattatoe,AOO:,78835683.0,55220580,730533110,1642254,895177,1255619,30515877,20911653,14879300329,62029,6173075,730533110.0,14988246.0,6350.0,158.0,0.0,343550.0,577558.0,200000000.0,123726.0,9934034,2073354,5726228,2134452
34054731,1031,1594,2022-01-01,RoҜメMACHINEメ,RoҜメMACHINEメ,RR38,71535651.0,44326316,617956231,585205,442574,708388,23768249,18821900,2731942026,59607,5490415,617956231.0,18677639.0,36314.0,10254.0,49477.0,815202.0,514997.0,0.0,35402.0,16066637,3370115,10324536,2371986
34330811,1037,1432,2022-01-01,Mini HYDRA,Mini HYDRA,RB38,36368877.0,3294646,33892172,60790,285305,168056,2297272,483223,8280709011,12564,1692961,33892172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3482,0,3482,0
34358347,1043,1928,2022-01-01,ヅIsmail 义,ヅIsmail 义,RK38,49516931.0,32908836,58947884,29400990,76971,66066,3364800,950074,1257946469,40472,3175230,58947884.0,3420.0,0.0,0.0,0.0,0.0,171.0,0.0,0.0,820985,149853,186542,484590
34359083,1049,1783,2022-01-01,YONUS,YONUS,LHrt,35568465.0,12783013,50131156,8625360,91027,47570,3234737,784319,141436187,18189,2375583,50131156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789389,272471,585902,1931016
34382164,1055,1065,2022-01-01,Beast Doc,Beast Doc,RA38,84483395.0,203239705,2479234388,7180401,5504498,8520293,120798212,61236301,6938150337,35823,11003759,2479234388.0,52883788.0,207427.0,23.0,69.0,1925374.0,1679412.0,0.0,24964.0,20969741,4484143,11534428,4951170
34497254,1061,1076,2022-01-01,Bitcorn,Bitcorn,F38N,26245945.0,1969605,24668957,92605,8380,90984,1128298,649338,16072652640,5705,873243,24668957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
34601789,1065,4432,2021-12-14,FLOPO,FLOPO,RP38,40937735.0,36174461,228749990,9134890,3509508,5373804,16471640,1684619,1822985674,17684,3939576,228749990.0,1934466.0,1368.0,7139.0,2471.0,133141.0,28931.0,1.0,10922.0,1353647,404139,133370,816138
34869648,1071,1218,2022-01-01,Funtôme Sakura,Funtome Sakura,#N/A,46951441.0,5786517,52222593,372129,832249,766240,2889927,925972,403569402,32611,1359676,52222593.0,3515571.0,6347.0,65.0,823.0,203978.0,73555.0,0.0,51770.0,2009504,316998,532394,1160112
35224446,1077,1501,2022-01-01,PR㋛LETAR,PR㋛LETAR,RP38,47989034.0,38672397,432535463,1388285,1238465,1579489,26586024,7880134,1213125343,77888,5175107,432535463.0,20662896.0,25558.0,8491.0,6088.0,1071303.0,495171.0,0.0,325651.0,10853217,2033099,4285480,4534638
